,userId,movieId,rating,timestamp
1549,282,288,1,1997-11-19 14:22:00
1550,117,758,0,1997-01-12 21:20:00
1551,23,381,1,1997-09-20 20:29:00
1552,112,327,0,1998-01-16 23:15:00
1553,303,145,0,1997-11-14 21:39:00
1554,252,300,1,1998-01-04 16:37:00
1555,151,372,1,1997-11-14 16:26:00
1556,282,327,1,1997-11-19 14:23:00
1557,304,237,1,1998-01-16 16:33:00
1558,290,568,0,1997-11-25 16:18:00
1559,64,160,1,1998-12-03 21:48:00
1560,28,79,1,1997-12-12 21:10:00
1561,168,1278,0,1998-08-01 19:26:00
1562,265,471,1,1997-09-27 00:31:00
1563,18,113,1,1997-11-21 16:27:00
1564,83,82,1,1998-02-16 21:43:00
1565,90,499,1,1998-03-31 22:37:00
1566,234,1186,1,1998-11-04 23:01:00
1567,87,196,1,1997-11-18 18:28:00
1568,26,685,0,1998-03-31 19:14:00
1569,150,129,1,1997-05-11 16:22:00
1570,161,98,1,1998-03-29 11:35:00
1571,70,210,1,1998-06-01 05:50:00
1572,51,182,0,1997-12-30 16:19:00
1573,222,1057,1,1997-02-12 11:16:00
1574,92,176,1,1997-09-30 20:56:00
1575,204,216,1,1998-04-14 00:31:00
1576,164,685,1,1998-09-03 00:09:00
1577,57,682,0,1998-01-01 23:20:00
1578,184,207,1,1998-03-14 20:55:00
1579,60,403,0,1997-12-28 16:38:00
1580,92,180,1,1997-09-30 20:56:00
1581,43,204,1,1998-04-01 23:22:00
1582,222,1042,1,1997-10-30 04:08:00
1583,197,300,1,1998-01-04 05:43:00
1584,92,790,0,1997-03-10 19:40:00
1585,294,282,0,1997-10-25 23:23:00
1586,201,747,0,1998-06-01 19:07:00
1587,201,215,0,1998-07-01 02:33:00
1588,193,410,0,1998-05-03 19:53:00
1589,271,705,1,1998-01-26 21:10:00
1590,214,693,0,1998-02-04 19:13:00
1591,73,657,1,1998-02-28 00:23:00
1592,90,187,1,1998-03-31 22:32:00
1593,315,273,0,1997-11-18 02:49:00
1594,48,309,0,1997-11-13 15:15:00
1595,255,472,0,1997-12-27 10:02:00
1596,270,671,1,1997-10-15 22:59:00
1597,66,7,0,1997-12-31 20:49:00
1598,6,478,1,1997-12-31 21:12:00
1599,101,222,0,1997-10-18 00:57:00
1600,207,1046,1,1997-09-29 05:09:00
1601,144,182,0,1998-02-22 00:02:00
1602,85,83,1,1998-01-31 21:42:00
1603,102,625,0,1998-02-01 13:40:00
1604,158,770,1,1997-11-21 17:47:00
1605,297,588,1,1997-09-26 01:49:00
1606,90,507,1,1998-03-31 22:39:00
1607,271,482,1,1998-01-26 21:01:00
1608,130,901,0,1998-12-01 16:54:00
1609,178,276,0,1997-12-22 20:52:00
1610,90,245,0,1998-03-31 22:16:00
1611,181,1094,0,1997-08-11 04:24:00
1612,311,143,0,1998-09-01 16:53:00
1613,267,17,1,1997-08-11 06:49:00
1614,201,51,0,1998-07-01 02:39:00
1615,194,647,1,1997-11-14 15:32:00
1616,59,387,0,1998-02-23 04:02:00
1617,1,227,1,1997-10-15 05:22:00
1618,116,751,0,1998-03-17 10:46:00
1619,170,292,1,1998-06-01 16:22:00
1620,110,578,0,1998-09-02 01:42:00
1621,60,1021,1,1997-12-28 16:23:00
1622,287,347,1,1998-02-22 19:50:00
1623,197,55,0,1998-01-04 05:53:00
1624,38,679,1,1998-04-13 01:47:00
1625,195,1014,1,1997-11-16 09:52:00
1626,279,227,1,1998-08-03 03:02:00
1627,84,748,1,1997-12-30 02:38:00
1628,31,886,0,1997-08-12 02:24:00
1629,316,98,1,1997-11-30 01:35:00
1630,25,25,1,1998-01-26 22:23:00
1631,168,274,1,1998-08-01 19:31:00
1632,103,24,1,1997-11-24 23:57:00
1633,299,588,1,1997-10-26 15:47:00
1634,194,478,0,1997-11-14 15:28:00
1635,287,294,1,1997-09-27 04:17:00
1636,234,582,1,1998-11-04 22:48:00
1637,279,1048,0,1998-01-28 19:25:00
1638,87,9,1,1997-11-18 18:32:00
1639,181,408,0,1997-08-11 04:15:00
1640,279,1151,0,1997-01-10 22:23:00
1641,49,47,1,1998-02-21 13:45:00
1642,296,855,1,1998-07-01 18:22:00
1643,44,95,1,1997-01-11 01:26:00
1644,92,216,0,1997-09-30 21:11:00
1645,135,39,0,1997-11-18 12:58:00
1646,13,66,0,1997-12-14 23:18:00
1647,262,386,0,1997-11-17 19:38:00
1648,7,676,0,1998-03-31 14:28:00
1649,116,942,0,1997-10-10 03:28:00
1650,318,474,1,1998-11-01 05:15:00
1651,141,826,0,1998-12-01 06:10:00
1652,269,13,1,1998-01-04 16:04:00
1653,222,1044,1,1997-02-12 11:02:00
1654,82,455,1,1997-08-10 11:48:00
1655,279,254,0,1997-11-15 05:49:00
1656,42,685,1,1997-02-12 23:39:00
1657,145,1245,1,1997-09-26 10:56:00
1658,184,161,0,1998-03-14 21:07:00
1659,49,625,0,1998-02-21 13:17:00
1660,177,243,0,1997-12-14 23:29:00
1661,313,99,1,1998-03-27 15:53:00
1662,32,290,0,1998-02-01 05:11:00
1663,308,848,1,1998-02-17 17:35:00
1664,145,448,1,1997-10-20 10:25:00
1665,130,542,0,1997-02-10 14:16:00
1666,130,806,0,1997-09-25 19:51:00
1667,165,288,0,1997-11-14 16:41:00
1668,249,255,0,1997-11-15 05:29:00
1669,49,581,0,1998-02-21 13:35:00
1670,195,300,0,1998-03-22 17:48:00
1671,118,475,1,1997-09-27 18:26:00
1672,130,316,1,1998-02-23 05:29:00
1673,104,293,0,1998-02-26 03:52:00
1674,201,1229,0,1998-07-01 02:31:00
1675,142,82,1,1998-02-28 04:32:00
1676,119,718,1,1997-09-20 17:02:00
1677,303,94,0,1997-11-14 05:28:00
1678,99,50,1,1998-01-24 22:13:00
1679,306,14,1,1997-10-10 17:19:00
1680,92,709,0,1997-09-30 21:23:00
1681,227,295,1,1997-09-11 00:29:00
1682,3,337,0,1998-07-03 02:16:00
1683,94,820,0,1998-04-04 20:53:00
1684,59,1107,1,1998-02-23 03:57:00
1685,30,539,0,1998-01-27 22:50:00
1686,262,821,0,1997-11-17 19:28:00
1687,6,508,0,1997-12-31 20:18:00
1688,311,716,1,1998-09-01 17:08:00
1689,268,364,0,1997-01-10 22:12:00
1690,262,553,1,1997-11-17 19:32:00
1691,214,275,0,1998-02-04 18:49:00
1692,16,56,1,1997-10-24 19:04:00
1693,262,293,0,1997-11-17 18:21:00
1694,293,132,1,1998-03-03 06:11:00
1695,62,132,1,1997-12-11 22:50:00
1696,94,346,1,1998-04-04 21:30:00
1697,13,59,1,1997-12-14 23:00:00
1698,240,313,1,1998-01-26 00:46:00
1699,102,161,0,1998-02-03 01:24:00
1700,83,301,0,1998-03-29 14:23:00
1701,291,7,1,1997-09-21 09:34:00
1702,312,28,1,1998-04-04 13:58:00
1703,31,484,1,1997-08-12 02:27:00
1704,291,70,1,1997-09-21 18:55:00
1705,56,172,1,1998-04-16 14:33:00
1706,109,588,1,1997-11-26 21:06:00
1707,110,1246,0,1998-09-02 02:00:00
1708,59,429,1,1998-02-23 03:29:00
1709,246,1218,0,1998-01-16 03:53:00
1710,65,196,1,1997-11-11 02:50:00
1711,24,367,0,1997-09-27 01:20:00
1712,92,115,0,1997-09-30 21:15:00
1713,308,741,1,1998-02-17 18:24:00
1714,301,660,1,1997-12-14 05:19:00
1715,214,1129,1,1998-04-15 19:24:00
1716,158,241,1,1997-11-21 17:47:00
1717,269,674,0,1998-01-04 17:29:00
1718,308,493,0,1998-02-17 17:41:00
1719,32,151,0,1998-02-01 05:10:00
1720,224,191,1,1998-02-21 17:34:00
1721,215,423,1,1998-01-04 12:58:00
1722,32,1012,1,1998-02-01 05:06:00
1723,154,289,0,1997-10-11 05:05:00
1724,201,509,0,1998-06-01 18:32:00
1725,85,298,1,1997-11-26 22:00:00
1726,180,68,1,1997-10-17 22:35:00
1727,184,36,0,1998-03-14 21:16:00
1728,188,218,1,1997-09-24 04:17:00
1729,305,11,0,1998-01-02 08:53:00
1730,144,508,1,1998-02-21 23:35:00
1731,73,94,0,1998-02-28 00:29:00
1732,194,205,0,1997-11-14 16:18:00
1733,177,203,1,1997-11-21 16:50:00
1734,276,273,1,1997-09-20 20:15:00
1735,198,7,1,1998-07-01 20:35:00
1736,108,290,1,1997-11-18 19:07:00
1737,189,197,1,1998-04-22 17:14:00
1738,73,56,1,1998-02-28 00:34:00
1739,172,462,0,1997-09-29 12:55:00
1740,120,546,0,1998-10-03 00:49:00
1741,101,471,0,1997-10-18 01:02:00
1742,5,102,0,1997-01-10 15:53:00
1743,26,235,0,1998-03-31 19:27:00
1744,268,1249,0,1997-01-10 22:09:00
1745,276,773,0,1997-09-20 21:59:00
1746,13,150,1,1997-12-14 23:03:00
1747,7,401,1,1998-03-31 14:24:00
1748,128,482,1,1997-11-19 19:23:00
1749,104,7,0,1998-02-26 04:06:00
1750,293,39,0,1998-03-03 06:33:00
1751,256,25,1,1997-12-15 01:49:00
1752,90,821,0,1998-03-31 23:10:00
1753,275,69,0,1997-11-23 19:41:00
1754,22,510,1,1997-07-11 07:29:00
1755,312,494,1,1998-04-04 14:00:00
1756,207,192,0,1997-10-25 23:32:00
1757,264,504,1,1998-01-30 01:09:00
1758,137,687,1,1997-06-12 18:25:00
1759,185,740,1,1997-12-30 23:27:00
1760,307,687,0,1997-09-11 22:22:00
1761,42,176,0,1997-02-12 23:59:00
1762,145,472,0,1997-09-26 10:52:00
1763,189,634,0,1998-04-22 17:18:00
1764,262,121,0,1997-11-17 18:15:00
1765,251,148,0,1998-01-31 18:49:00
1766,259,772,1,1997-09-20 03:08:00
1767,239,58,1,1998-06-03 10:20:00
1768,312,921,1,1998-04-04 14:14:00
1769,92,15,0,1997-09-30 17:23:00
1770,81,742,0,1997-11-10 01:36:00
1771,311,419,0,1998-09-01 16:55:00
1772,102,448,0,1998-02-03 01:43:00
1773,249,746,1,1997-11-16 00:46:00
1774,95,527,1,1998-03-03 19:47:00
1775,19,655,0,1998-01-21 19:58:00
1776,79,100,1,1998-03-30 15:27:00
1777,189,751,1,1998-04-22 17:10:00
1778,253,510,1,1998-03-04 18:33:00
1779,201,919,0,1998-07-01 02:46:00
1780,1,17,0,1997-09-24 03:53:00
1781,214,42,1,1998-04-15 19:22:00
1782,7,81,1,1998-03-31 13:57:00
1783,234,132,1,1998-11-04 22:31:00
1784,59,148,0,1998-02-23 03:06:00
1785,13,354,0,1998-01-03 19:10:00
1786,6,469,1,1997-12-31 20:45:00
1787,82,14,1,1997-08-10 11:48:00
1788,109,627,1,1997-11-26 22:08:00
1789,305,50,1,1998-01-02 08:29:00
1790,195,154,0,1998-01-03 07:32:00
1791,277,279,1,1997-11-14 21:39:00
1792,223,8,0,1998-02-04 20:58:00
1793,92,81,0,1997-09-30 21:28:00
1794,201,69,0,1998-06-01 18:55:00
1795,94,58,1,1998-04-04 20:09:00
1796,217,144,1,1998-05-03 03:49:00
1797,244,148,0,1997-11-27 04:31:00
1798,313,200,0,1998-03-27 16:55:00
1799,181,874,0,1997-08-11 04:02:00
1800,116,1216,0,1997-10-10 03:03:00
1801,303,433,1,1997-11-14 00:39:00
1802,117,151,1,1997-11-21 15:32:00
1803,221,327,1,1997-09-26 03:19:00
1804,46,307,0,1997-12-31 23:37:00
1805,91,28,1,1998-01-04 14:00:00
1806,151,317,1,1997-11-14 16:23:00
1807,64,176,1,1998-12-03 21:19:00
1808,90,553,0,1998-03-31 22:55:00
1809,116,271,1,1998-01-02 05:16:00
1810,291,1139,0,1997-09-21 19:54:00
1811,62,111,0,1997-12-11 22:11:00
1812,196,251,0,1997-04-12 16:01:00
1813,303,120,0,1997-11-14 21:48:00
1814,49,547,1,1998-02-21 13:03:00
1815,307,1022,1,1997-11-11 21:16:00
1816,303,176,1,1997-11-14 00:27:00
1817,286,154,1,1997-10-22 15:16:00
1818,291,501,1,1997-09-24 07:45:00
1819,235,87,1,1998-11-03 22:26:00
1820,254,379,0,1998-03-02 02:57:00
1821,276,157,1,1997-09-20 21:26:00
1822,135,1208,0,1997-11-18 13:00:00
1823,57,243,0,1998-01-01 23:15:00
1824,276,1157,0,1997-09-20 22:49:00
1825,7,576,1,1998-09-04 14:42:00
1826,250,404,1,1997-10-29 02:29:00
1827,318,768,0,1998-11-01 05:53:00
1828,234,808,0,1998-11-04 23:01:00
1829,289,282,0,1997-10-14 00:33:00
1830,87,1079,0,1997-11-18 18:20:00
1831,50,823,0,1997-10-17 01:46:00
1832,25,258,1,1998-01-26 22:19:00
1833,18,496,1,1997-11-21 16:41:00
1834,193,790,0,1998-05-03 19:49:00
1835,263,510,1,1998-03-30 22:53:00
1836,209,906,0,1997-12-31 17:32:00
1837,207,716,0,1997-09-29 04:53:00
1838,314,535,1,1997-10-26 17:30:00
1839,250,338,1,1997-12-27 22:56:00
1840,262,568,0,1997-11-17 19:15:00
1841,95,172,1,1997-10-11 21:20:00
1842,94,470,1,1998-04-04 20:33:00
1843,59,583,1,1998-02-23 03:52:00
1844,277,282,1,1997-11-14 21:41:00
1845,303,1286,1,1997-11-14 00:30:00
1846,271,714,0,1998-01-26 21:07:00
1847,269,235,0,1998-01-04 16:05:00
1848,148,140,0,1997-10-16 16:38:00
1849,223,977,0,1998-02-04 20:51:00
1850,210,357,1,1998-02-17 17:23:00
1851,185,199,1,1997-12-30 23:57:00
1852,174,80,0,1998-03-02 14:13:00
1853,235,480,1,1998-11-03 22:24:00
1854,276,939,0,1997-09-20 21:27:00
1855,99,354,0,1998-02-26 05:02:00
1856,308,163,1,1998-02-17 17:38:00
1857,303,738,0,1997-11-14 21:51:00
1858,224,873,0,1998-02-21 17:29:00
1859,298,252,1,1998-07-01 14:37:00
1860,44,208,1,1997-01-11 01:23:00
1861,315,13,1,1997-11-18 02:45:00
1862,215,197,1,1998-01-04 12:55:00
1863,269,9,1,1998-01-04 15:57:00
1864,42,195,1,1997-03-12 00:12:00
1865,293,79,0,1998-03-03 06:20:00
1866,246,68,1,1998-01-16 03:45:00
1867,101,405,1,1997-10-18 01:10:00
1868,92,665,0,1997-03-10 19:27:00
1869,249,88,1,1997-11-15 05:44:00
1870,60,525,1,1997-12-28 16:19:00
1871,13,331,0,1997-07-12 17:24:00
1872,271,750,1,1998-01-26 19:58:00
1873,92,731,1,1997-09-30 21:09:00
1874,254,188,0,1998-03-02 02:41:00
1875,311,203,1,1998-09-01 17:00:00
1876,263,197,1,1998-03-30 23:15:00
1877,201,660,0,1998-07-01 02:42:00
1878,279,79,0,1997-09-26 17:54:00
1879,138,496,1,1997-08-11 21:20:00
1880,209,251,1,1997-12-29 17:50:00
1881,217,7,1,1998-05-03 03:49:00
1882,261,340,1,1998-03-21 04:20:00
1883,176,258,1,1998-01-29 04:10:00
1884,303,1037,0,1997-11-14 21:52:00
1885,81,169,1,1997-11-10 01:52:00
1886,62,114,1,1997-12-11 22:26:00
1887,72,530,1,1997-11-20 14:46:00
1888,276,364,0,1997-10-27 06:56:00
1889,88,750,0,1998-03-27 22:21:00
1890,49,7,1,1998-02-21 13:21:00
1891,263,117,0,1998-03-30 23:09:00
1892,9,298,1,1998-08-02 17:47:00
1893,92,528,1,1997-09-30 22:14:00
1894,249,708,1,1997-11-15 05:40:00
1895,262,754,0,1997-11-19 17:41:00
1896,196,655,1,1997-04-12 16:09:00
1897,207,1436,0,1997-10-30 06:06:00
1898,256,771,0,1997-12-15 05:49:00
1899,276,226,1,1997-09-20 21:55:00
1900,134,313,1,1998-04-04 23:22:00
1901,311,849,0,1998-09-01 17:09:00
1902,181,1383,0,1997-08-11 04:08:00
1903,203,148,0,1997-11-25 05:12:00
1904,247,736,1,1998-04-20 18:30:00
1905,313,745,0,1998-03-27 16:36:00
1906,311,83,1,1998-09-01 16:53:00
1907,251,1014,1,1998-01-31 18:48:00
1908,227,411,1,1997-09-11 00:38:00
1909,59,550,1,1998-02-23 04:03:00
1910,201,206,0,1998-06-01 18:40:00
1911,58,100,1,1998-09-01 00:09:00
1912,249,723,1,1997-11-16 00:44:00
1913,286,1316,1,1998-12-01 05:39:00
1914,11,725,0,1998-06-04 23:32:00
1915,7,228,1,1998-03-31 13:27:00
1916,92,846,0,1998-02-02 18:17:00
1917,160,56,1,1997-10-13 19:17:00
1918,103,127,1,1997-11-25 00:05:00
1919,11,110,0,1998-06-04 23:28:00
1920,87,2,1,1997-11-18 18:01:00
1921,45,763,0,1997-01-12 21:59:00
1922,293,605,0,1998-03-03 06:48:00
1923,291,732,1,1997-09-21 18:54:00
1924,254,575,0,1998-03-02 03:22:00
1925,49,334,1,1998-02-21 12:55:00
1926,222,1284,1,1997-10-30 04:07:00
1927,161,162,0,1998-03-29 11:36:00
1928,268,1,0,1997-01-10 21:45:00
1929,59,215,1,1998-02-23 03:27:00
1930,177,209,1,1997-11-21 16:45:00
1931,151,1298,1,1997-11-14 17:28:00
1932,299,235,0,1997-10-26 15:03:00
1933,29,332,1,1997-12-22 20:01:00
1934,30,435,1,1998-01-27 22:45:00
1935,297,182,0,1997-09-26 01:58:00
1936,315,185,1,1997-11-18 02:47:00
1937,23,172,1,1997-09-20 20:04:00
1938,262,47,0,1997-11-17 19:23:00
1939,321,496,1,1997-11-13 16:30:00
1940,191,754,0,1998-02-04 23:39:00
1941,106,778,1,1997-07-12 00:04:00
1942,7,151,1,1998-03-31 13:59:00
1943,178,678,0,1997-12-22 20:45:00
1944,84,12,1,1997-12-30 03:34:00
1945,94,168,1,1998-04-04 20:22:00
1946,264,33,0,1998-01-30 01:10:00
1947,239,529,1,1998-06-03 10:23:00
1948,90,657,1,1998-03-31 22:59:00
1949,261,875,1,1998-03-21 04:25:00
1950,190,302,1,1998-03-27 21:20:00
1951,112,289,1,1998-01-16 23:18:00
1952,144,106,0,1998-02-21 23:44:00
1953,199,258,1,1998-02-01 23:06:00
1954,224,20,0,1998-02-21 23:41:00
1955,85,501,0,1997-11-29 21:18:00
1956,301,202,1,1997-12-14 05:10:00
1957,145,743,0,1998-02-25 09:21:00
1958,294,127,1,1997-10-25 22:41:00
1959,130,206,0,1997-02-10 14:14:00
1960,103,121,0,1997-11-24 23:56:00
1961,152,412,0,1997-11-21 21:55:00
1962,267,840,1,1997-08-11 06:35:00
1963,286,231,0,1997-10-22 14:54:00
1964,200,24,0,1998-06-01 22:56:00
1965,5,211,1,1997-09-30 16:23:00
1966,160,117,1,1997-10-13 18:37:00
1967,6,357,1,1997-12-31 21:07:00
1968,158,72,0,1997-11-21 17:58:00
1969,297,736,1,1997-09-26 02:12:00
1970,250,244,1,1997-10-29 01:49:00
1971,57,760,0,1998-01-01 23:33:00
1972,58,268,1,1998-09-01 00:04:00
1973,23,1006,0,1997-09-20 20:03:00
1974,301,1228,1,1997-12-14 06:03:00
1975,307,265,0,1997-10-17 21:13:00
1976,276,1095,0,1997-10-27 06:52:00
1977,223,411,0,1998-02-04 20:46:00
1978,92,24,0,1997-09-30 17:27:00
1979,137,300,1,1997-06-12 18:22:00
1980,164,117,1,1998-09-03 00:03:00
1981,276,38,0,1997-09-20 21:56:00
1982,213,294,0,1997-07-11 02:37:00
1983,286,34,1,1997-10-22 15:38:00
1984,232,197,1,1998-02-27 03:19:00
1985,150,221,1,1997-05-11 16:23:00
1986,21,103,0,1997-09-22 18:00:00
1987,130,731,0,1997-07-10 19:18:00
1988,222,441,0,1997-02-12 10:52:00
1989,1,90,1,1997-03-11 07:31:00
1990,189,1005,1,1998-04-22 17:26:00
1991,49,38,0,1998-02-21 13:38:00
1992,311,5,0,1998-09-01 17:10:00
1993,36,307,1,1997-12-15 03:40:00
1994,128,228,0,1997-11-19 19:55:00
1995,151,89,1,1997-11-14 16:21:00
1996,248,475,1,1998-11-01 16:17:00
1997,95,1229,0,1997-10-11 21:53:00
1998,213,609,1,1997-08-11 02:18:00
1999,203,181,1,1997-11-25 05:04:00
2000,308,863,0,1998-02-17 17:34:00
2001,269,47,1,1998-01-04 16:33:00
2002,198,100,0,1998-07-01 21:08:00
2003,297,307,1,1997-05-11 23:05:00
2004,305,189,1,1998-01-02 08:55:00
2005,266,676,0,1998-11-04 01:24:00
2006,197,229,0,1998-01-04 05:53:00
2007,74,272,1,1998-02-24 15:13:00
2008,127,294,1,1998-09-01 16:36:00
2009,194,4,1,1997-11-14 15:29:00
2010,177,56,1,1997-11-21 16:43:00
2011,45,473,0,1997-01-12 22:13:00
2012,57,28,1,1998-01-01 23:45:00
2013,239,187,1,1998-06-03 10:06:00
2014,268,94,0,1997-01-10 22:07:00
2015,238,252,0,1997-12-31 13:57:00
2016,201,1010,0,1998-07-01 02:36:00
2017,131,1281,1,1998-01-01 19:06:00
2018,270,97,1,1997-10-15 22:47:00
2019,159,127,1,1997-01-12 15:22:00
2020,230,202,1,1997-11-25 19:15:00
2021,92,219,1,1997-09-30 21:28:00
2022,318,356,1,1998-11-01 05:31:00
2023,123,531,0,1997-11-18 17:04:00
2024,267,403,1,1997-08-11 06:52:00
2025,232,630,0,1998-02-27 03:27:00
2026,5,382,1,1997-09-30 16:23:00
2027,16,155,0,1997-10-24 18:52:00
2028,180,762,1,1997-10-17 22:10:00
2029,178,282,0,1997-12-22 20:52:00
2030,319,313,1,1998-03-13 19:07:00
2031,180,737,0,1997-10-17 22:45:00
2032,270,736,1,1997-10-15 22:38:00
2033,269,658,0,1998-01-04 16:34:00
2034,293,496,1,1998-03-03 06:17:00
2035,269,793,1,1998-01-04 16:58:00
2036,54,685,0,1997-01-12 00:18:00
2037,21,98,1,1997-09-22 18:07:00
2038,303,209,1,1997-11-14 00:28:00
2039,13,766,1,1997-12-14 22:48:00
2040,314,95,1,1997-10-26 17:49:00
2041,151,387,1,1997-11-14 21:19:00
2042,230,378,1,1997-11-25 19:12:00
2043,201,403,0,1998-06-01 18:47:00
2044,95,1206,1,1998-03-03 20:15:00
2045,270,370,1,1997-10-15 22:57:00
2046,256,716,1,1997-12-15 05:52:00
2047,80,582,0,1998-02-13 20:28:00
2048,303,435,1,1997-11-14 00:14:00
2049,312,121,0,1998-04-04 13:56:00
2050,151,1006,0,1997-11-14 16:29:00
2051,62,258,1,1997-12-11 21:58:00
2052,189,1115,1,1998-04-22 16:57:00
2053,77,195,1,1998-01-13 23:21:00
2054,99,742,1,1998-01-24 21:58:00
2055,291,1028,0,1997-09-24 07:36:00
2056,293,748,0,1998-03-03 05:52:00
2057,181,1342,0,1997-08-11 04:09:00
2058,206,900,0,1998-02-22 20:39:00
2059,83,338,1,1998-03-01 23:04:00
2060,262,179,1,1997-11-19 18:02:00
2061,253,216,1,1998-03-04 18:30:00
2062,223,596,0,1998-02-04 20:41:00
2063,108,50,1,1997-11-18 19:02:00
2064,94,347,1,1998-04-04 21:22:00
2065,293,779,0,1998-03-03 06:54:00
2066,101,281,0,1997-10-18 01:07:00
2067,267,980,0,1997-08-11 06:29:00
2068,201,1245,1,1998-07-01 02:43:00
2069,314,1263,0,1997-10-26 18:30:00
2070,271,111,1,1998-01-26 20:52:00
2071,314,276,0,1997-10-26 17:20:00
2072,18,387,1,1997-11-21 16:35:00
2073,207,4,1,1997-07-10 04:27:00
2074,313,96,1,1998-03-27 16:12:00
2075,21,299,0,1997-09-22 17:55:00
2076,215,144,1,1998-01-04 12:51:00
2077,279,1376,1,1998-01-28 19:44:00
2078,234,1015,0,1998-08-04 23:53:00
2079,296,248,1,1998-07-01 18:12:00
2080,270,83,1,1997-10-15 22:36:00
2081,210,161,1,1998-02-17 17:26:00
2082,201,79,1,1998-06-01 18:44:00
2083,5,376,0,1997-10-11 21:40:00
2084,184,181,1,1998-03-14 20:30:00
2085,104,411,0,1998-02-26 04:02:00
2086,275,449,0,1997-07-10 04:25:00
2087,185,269,1,1997-12-30 23:27:00
2088,276,550,1,1997-09-20 21:56:00
2089,279,1182,0,1997-09-26 22:52:00
2090,216,69,1,1997-11-22 21:47:00
2091,21,457,0,1997-09-22 17:57:00
2092,16,471,0,1997-10-24 20:27:00
2093,147,292,1,1998-01-23 22:20:00
2094,291,250,1,1997-09-21 01:38:00
2095,28,95,0,1997-12-12 20:01:00
2096,29,539,0,1997-12-22 20:04:00
2097,291,471,1,1997-09-21 09:22:00
2098,7,580,0,1998-09-04 14:29:00
2099,181,16,0,1997-08-11 04:23:00
2100,297,218,0,1997-09-28 01:23:00
2101,308,559,1,1998-02-17 18:32:00
2102,87,211,1,1997-11-18 18:13:00
2103,97,89,1,1998-08-01 05:55:00
2104,21,596,0,1997-09-22 18:06:00
2105,59,710,0,1998-02-23 03:44:00
2106,238,756,0,1997-12-31 13:54:00
2107,178,209,1,1997-12-22 21:42:00
2108,186,470,1,1997-08-11 21:14:00
2109,299,615,1,1997-10-30 06:22:00
2110,10,504,1,1997-10-26 18:55:00
2111,110,682,1,1998-09-02 01:22:00
2112,109,101,0,1997-11-26 21:03:00
2113,157,250,0,1998-07-02 22:24:00
2114,267,386,0,1997-08-11 07:19:00
2115,181,327,0,1997-08-11 04:03:00
2116,207,87,1,1998-09-01 22:51:00
2117,47,995,0,1997-11-13 17:00:00
2118,148,114,1,1997-10-16 15:45:00
2119,94,9,1,1998-01-27 03:44:00
2120,60,222,1,1997-12-28 16:44:00
2121,244,409,1,1997-11-27 04:34:00
2122,276,246,1,1997-09-20 20:18:00
2123,90,906,0,1998-03-31 22:10:00
2124,234,20,1,1998-03-30 03:19:00
2125,106,107,1,1998-04-01 01:22:00
2126,216,697,1,1998-05-01 06:28:00
2127,294,1199,0,1998-07-03 03:42:00
2128,323,257,0,1997-05-11 14:16:00
2129,140,268,1,1997-08-11 18:28:00
2130,220,303,1,1997-04-12 01:13:00
2131,67,64,1,1997-09-27 16:53:00
2132,170,299,0,1998-01-30 20:01:00
2133,230,142,1,1997-11-25 19:20:00
2134,299,641,1,1998-10-03 03:45:00
2135,7,581,1,1998-03-31 14:11:00
2136,275,501,0,1997-09-25 02:31:00
2137,44,250,1,1997-01-11 01:11:00
2138,291,214,1,1997-09-21 18:55:00
2139,11,741,1,1998-06-04 22:45:00
2140,59,286,0,1998-02-23 02:55:00
2141,174,395,0,1998-03-02 14:12:00
2142,194,234,0,1997-11-14 15:26:00
2143,57,204,1,1998-01-01 23:44:00
2144,314,417,1,1997-10-26 18:00:00
2145,201,197,1,1998-06-01 19:03:00
2146,184,155,0,1998-03-14 21:57:00
2147,194,792,1,1997-11-14 16:21:00
2148,159,1037,0,1998-09-01 15:41:00
2149,186,983,0,1997-08-11 21:05:00
2150,181,979,0,1997-08-11 04:27:00
2151,68,7,0,1997-10-16 03:54:00
2152,286,721,0,1997-10-22 14:58:00
2153,316,306,1,1997-11-30 01:24:00
2154,280,781,1,1998-04-04 14:54:00
2155,13,14,1,1998-11-01 17:12:00
2156,211,127,1,1997-11-13 22:51:00
2157,187,215,0,1997-11-14 00:03:00
2158,71,134,0,1998-01-17 05:56:00
2159,306,242,1,1997-10-10 17:16:00
2160,64,684,1,1998-12-03 22:03:00
2161,303,277,0,1997-11-14 00:49:00
2162,198,135,1,1998-07-01 21:21:00
2163,232,91,1,1998-02-27 03:18:00
2164,98,47,1,1997-11-25 23:01:00
2165,53,24,0,1997-11-13 17:35:00
2166,299,971,0,1998-10-03 03:59:00
2167,254,1116,0,1998-03-02 02:37:00
2168,7,106,1,1998-03-31 14:18:00
2169,12,300,1,1997-11-19 16:57:00
2170,239,10,1,1998-06-03 10:32:00
2171,238,111,1,1997-12-31 13:56:00
2172,130,267,1,1997-02-10 14:07:00
2173,90,662,1,1998-03-31 23:10:00
2174,63,20,0,1997-01-10 23:20:00
2175,40,268,1,1998-04-03 19:57:00
2176,181,221,0,1997-08-11 04:14:00
2177,298,152,0,1998-07-01 14:28:00
2178,104,327,0,1998-02-25 21:30:00
2179,42,185,1,1997-03-12 00:04:00
2180,181,995,0,1997-08-11 03:59:00
2181,258,288,0,1998-01-25 04:01:00
